Station,Year,week,Weekly Rainfall (mm),Weekly Mean Temperature (°C),Weekly Maximum Temperature (°C),Weekly Minimum Temperature (°C),Weekly Mean Wind Speed (km/h),Weekly Maximum Wind Speed (km/h),lat,long
Serangoon North,2016,33,37.0,,,,,,,
Serangoon North,2016,34,36.4,,,,,,,
Serangoon North,2016,35,20.4,,,,,,,
Serangoon North,2016,36,32.2,,,,,,,
Serangoon North,2016,37,26.8,,,,,,,
Serangoon North,2016,38,22.0,,,,,,,
Serangoon North,2016,39,0.8,,,,,,,
Serangoon North,2016,40,29.599999999999998,,,,,,,
Serangoon North,2016,41,8.999999999999998,,,,,,,
Serangoon North,2016,42,16.400000000000002,,,,,,,
Serangoon North,2016,43,47.4,,,,,,,
Serangoon North,2016,44,41.599999999999994,,,,,,,
Serangoon North,2016,45,50.6,,,,,,,
Serangoon North,2016,46,127.6,,,,,,,
Serangoon North,2016,47,87.0,,,,,,,
Serangoon North,2016,48,20.6,,,,,,,
Serangoon North,2016,49,43.0,,,,,,,
Serangoon North,2016,50,15.4,,,,,,,
Serangoon North,2016,51,112.0,,,,,,,
Serangoon North,2016,52,48.4,,,,,,,
Serangoon North,2017,1,27.2,,,,,,,
Serangoon North,2017,2,68.60000000000001,,,,,,,
Serangoon North,2017,3,125.60000000000001,,,,,,,
Serangoon North,2017,4,108.60000000000001,,,,,,,
Serangoon North,2017,5,71.8,,,,,,,
Serangoon North,2017,6,32.0,,,,,,,
Serangoon North,2017,7,14.200000000000001,,,,,,,
Serangoon North,2017,8,48.8,,,,,,,
Serangoon North,2017,9,76.8,,,,,,,
Serangoon North,2017,10,23.0,,,,,,,
Serangoon North,2017,11,21.4,,,,,,,
Serangoon North,2017,12,0.0,,,,,,,
Serangoon North,2017,13,23.799999999999997,,,,,,,
Serangoon North,2017,14,2.2,,,,,,,
Serangoon North,2017,15,0.0,,,,,,,
Serangoon North,2017,16,0.0,,,,,,,
Serangoon North,2017,17,0.0,,,,,,,
Serangoon North,2017,18,0.0,,,,,,,
Simei,2014,1,40.0,,,,,,1.3437,103.9444
Simei,2014,2,9.0,,,,,,1.3437,103.9444
Simei,2014,3,0.0,,,,,,1.3437,103.9444
Simei,2014,4,0.0,,,,,,1.3437,103.9444
Simei,2014,5,0.2,,,,,,1.3437,103.9444
Simei,2014,6,0.0,,,,,,1.3437,103.9444
Simei,2014,7,0.0,,,,,,1.3437,103.9444
Simei,2014,8,0.0,,,,,,1.3437,103.9444
Simei,2014,9,0.0,,,,,,1.3437,103.9444
Simei,2014,10,0.0,,,,,,1.3437,103.9444
Simei,2014,11,57.4,,,,,,1.3437,103.9444
Simei,2014,12,7.0,,,,,,1.3437,103.9444
Simei,2014,13,32.2,,,,,,1.3437,103.9444
Simei,2014,14,40.4,,,,,,1.3437,103.9444
Simei,2014,15,52.8,,,,,,1.3437,103.9444
Simei,2014,16,41.4,,,,,,1.3437,103.9444
Simei,2014,17,18.8,,,,,,1.3437,103.9444
Simei,2014,18,96.0,,,,,,1.3437,103.9444
Simei,2014,19,5.6,,,,,,1.3437,103.9444
Simei,2014,20,66.2,,,,,,1.3437,103.9444
Simei,2014,21,5.6,,,,,,1.3437,103.9444
Simei,2014,22,122.6,,,,,,1.3437,103.9444
Simei,2014,23,23.4,,,,,,1.3437,103.9444
Simei,2014,24,16.6,,,,,,1.3437,103.9444
Simei,2014,25,2.0,,,,,,1.3437,103.9444
Simei,2014,26,26.0,,,,,,1.3437,103.9444
Simei,2014,27,59.199999999999996,,,,,,1.3437,103.9444
Simei,2014,28,13.4,,,,,,1.3437,103.9444
Simei,2014,29,0.0,,,,,,1.3437,103.9444
Simei,2014,30,67.6,,,,,,1.3437,103.9444
Simei,2014,31,14.2,,,,,,1.3437,103.9444
Simei,2014,32,30.6,,,,,,1.3437,103.9444
Simei,2014,33,9.2,,,,,,1.3437,103.9444
Simei,2014,34,67.6,,,,,,1.3437,103.9444
Simei,2014,35,39.6,,,,,,1.3437,103.9444
Simei,2014,36,10.2,,,,,,1.3437,103.9444
Simei,2014,37,11.8,,,,,,1.3437,103.9444
Simei,2014,38,41.4,,,,,,1.3437,103.9444
Simei,2014,39,8.2,,,,,,1.3437,103.9444
Simei,2014,40,0.0,,,,,,1.3437,103.9444
Simei,2014,41,19.8,,,,,,1.3437,103.9444
Simei,2014,42,10.2,,,,,,1.3437,103.9444
Simei,2014,43,73.0,,,,,,1.3437,103.9444
Simei,2014,44,113.8,,,,,,1.3437,103.9444
Simei,2014,45,45.800000000000004,,,,,,1.3437,103.9444
Simei,2014,46,18.4,,,,,,1.3437,103.9444
Simei,2014,47,20.4,,,,,,1.3437,103.9444
Simei,2014,48,49.599999999999994,,,,,,1.3437,103.9444
Simei,2014,49,51.8,,,,,,1.3437,103.9444
Simei,2014,50,45.2,,,,,,1.3437,103.9444
Simei,2014,51,126.6,,,,,,1.3437,103.9444
Simei,2014,52,10.600000000000001,,,,,,1.3437,103.9444
Simei,2015,1,37.4,,,,,,1.3437,103.9444
Simei,2015,2,0.0,,,,,,1.3437,103.9444
Simei,2015,3,1.8,,,,,,1.3437,103.9444
Simei,2015,4,0.0,,,,,,1.3437,103.9444
Simei,2015,5,20.0,,,,,,1.3437,103.9444
Simei,2015,6,0.0,,,,,,1.3437,103.9444
Simei,2015,7,11.8,,,,,,1.3437,103.9444
Simei,2015,8,0.0,,,,,,1.3437,103.9444
Simei,2015,9,0.2,,,,,,1.3437,103.9444
Simei,2015,10,23.0,,,,,,1.3437,103.9444
Simei,2015,11,0.0,,,,,,1.3437,103.9444
Simei,2015,12,8.399999999999999,,,,,,1.3437,103.9444
Simei,2015,13,34.199999999999996,,,,,,1.3437,103.9444
Simei,2015,14,10.4,,,,,,1.3437,103.9444
Simei,2015,15,0.0,,,,,,1.3437,103.9444
Simei,2015,16,23.0,,,,,,1.3437,103.9444
Simei,2015,17,30.6,,,,,,1.3437,103.9444
Simei,2015,18,45.0,,,,,,1.3437,103.9444
Simei,2015,19,73.2,,,,,,1.3437,103.9444
Simei,2015,20,65.2,,,,,,1.3437,103.9444
Simei,2015,21,0.0,,,,,,1.3437,103.9444
Simei,2015,22,2.6,,,,,,1.3437,103.9444
Simei,2015,23,25.0,,,,,,1.3437,103.9444
Simei,2015,24,3.2,,,,,,1.3437,103.9444
Simei,2015,25,0.0,,,,,,1.3437,103.9444
Simei,2015,26,32.2,,,,,,1.3437,103.9444
Simei,2015,27,23.0,,,,,,1.3437,103.9444
Simei,2015,28,12.8,,,,,,1.3437,103.9444
Simei,2015,29,2.2,,,,,,1.3437,103.9444
Simei,2015,30,8.4,,,,,,1.3437,103.9444
Simei,2015,31,143.6,,,,,,1.3437,103.9444
Simei,2015,32,69.8,,,,,,1.3437,103.9444
Simei,2015,33,1.8,,,,,,1.3437,103.9444
Simei,2015,34,2.2,,,,,,1.3437,103.9444
Simei,2015,35,26.2,,,,,,1.3437,103.9444
Simei,2015,36,20.6,,,,,,1.3437,103.9444
Simei,2015,37,62.2,,,,,,1.3437,103.9444
Simei,2015,38,2.8,,,,,,1.3437,103.9444
Simei,2015,39,16.4,,,,,,1.3437,103.9444
Simei,2015,40,30.799999999999997,,,,,,1.3437,103.9444
Simei,2015,41,15.2,,,,,,1.3437,103.9444
Simei,2015,42,0.0,,,,,,1.3437,103.9444
Simei,2015,43,22.599999999999998,,,,,,1.3437,103.9444
Simei,2015,44,16.400000000000002,,,,,,1.3437,103.9444
Simei,2015,45,18.6,,,,,,1.3437,103.9444
Simei,2015,46,9.6,,,,,,1.3437,103.9444
Simei,2015,47,78.00000000000001,,,,,,1.3437,103.9444
Simei,2015,48,100.6,,,,,,1.3437,103.9444
Simei,2015,49,130.2,,,,,,1.3437,103.9444
Simei,2015,50,17.799999999999997,,,,,,1.3437,103.9444
Simei,2015,51,35.6,,,,,,1.3437,103.9444
Simei,2015,52,30.0,,,,,,1.3437,103.9444
Simei,2016,1,12.0,,,,,,1.3437,103.9444
Simei,2016,2,11.799999999999999,,,,,,1.3437,103.9444
Simei,2016,3,21.6,,,,,,1.3437,103.9444
Simei,2016,4,10.4,,,,,,1.3437,103.9444
Simei,2016,5,8.600000000000001,,,,,,1.3437,103.9444
Simei,2016,6,21.200000000000003,,,,,,1.3437,103.9444
Simei,2016,7,66.60000000000001,,,,,,1.3437,103.9444
Simei,2016,8,49.800000000000004,,,,,,1.3437,103.9444
Simei,2016,9,0.6,,,,,,1.3437,103.9444
Simei,2016,10,0.0,,,,,,1.3437,103.9444
Simei,2016,11,0.6,,,,,,1.3437,103.9444
Simei,2016,12,27.4,,,,,,1.3437,103.9444
Simei,2016,13,0.0,,,,,,1.3437,103.9444
Simei,2016,14,37.800000000000004,,,,,,1.3437,103.9444
Simei,2016,15,15.4,,,,,,1.3437,103.9444
Simei,2016,16,6.199999999999999,,,,,,1.3437,103.9444
Simei,2016,17,54.199999999999996,,,,,,1.3437,103.9444
Simei,2016,18,0.2,,,,,,1.3437,103.9444
Simei,2016,19,36.2,,,,,,1.3437,103.9444
Simei,2016,20,59.4,,,,,,1.3437,103.9444
Simei,2016,21,48.4,,,,,,1.3437,103.9444
Simei,2016,22,7.0,,,,,,1.3437,103.9444
Simei,2016,23,15.4,,,,,,1.3437,103.9444
Simei,2016,24,40.800000000000004,,,,,,1.3437,103.9444
Simei,2016,25,0.0,,,,,,1.3437,103.9444
Simei,2016,26,0.0,,,,,,1.3437,103.9444
Simei,2016,39,0.0,,,,,,1.3437,103.9444
Simei,2016,40,0.0,,,,,,1.3437,103.9444
Simei,2016,41,0.0,,,,,,1.3437,103.9444
Simei,2016,42,0.0,,,,,,1.3437,103.9444
Simei,2016,43,80.8,,,,,,1.3437,103.9444
Simei,2016,44,75.6,,,,,,1.3437,103.9444
Simei,2016,45,36.800000000000004,,,,,,1.3437,103.9444
Simei,2016,46,103.6,,,,,,1.3437,103.9444
Simei,2016,47,24.200000000000003,,,,,,1.3437,103.9444
Simei,2016,48,15.4,,,,,,1.3437,103.9444
Simei,2016,49,35.2,,,,,,1.3437,103.9444
Simei,2016,50,20.2,,,,,,1.3437,103.9444
Simei,2016,51,142.3,,,,,,1.3437,103.9444
Simei,2016,52,53.1,,,,,,1.3437,103.9444
Simei,2017,1,66.4,,,,,,1.3437,103.9444
Simei,2017,2,41.199999999999996,,,,,,1.3437,103.9444
Simei,2017,3,103.0,,,,,,1.3437,103.9444
Simei,2017,4,141.2,,,,,,1.3437,103.9444
Simei,2017,5,115.8,,,,,,1.3437,103.9444
Simei,2017,6,52.6,,,,,,1.3437,103.9444
Simei,2017,7,26.0,,,,,,1.3437,103.9444
Simei,2017,8,26.6,,,,,,1.3437,103.9444
Simei,2017,9,44.6,,,,,,1.3437,103.9444
Simei,2017,10,3.2,,,,,,1.3437,103.9444
Simei,2017,11,7.8,,,,,,1.3437,103.9444
Simei,2017,12,19.599999999999998,,,,,,1.3437,103.9444
Simei,2017,13,67.8,,,,,,1.3437,103.9444
Simei,2017,14,16.4,,,,,,1.3437,103.9444
Simei,2017,15,26.2,,,,,,1.3437,103.9444
Simei,2017,16,55.8,,,,,,1.3437,103.9444
Simei,2017,17,86.4,,,,,,1.3437,103.9444
Simei,2017,18,6.800000000000001,,,,,,1.3437,103.9444
Simei,2017,19,13.2,,,,,,1.3437,103.9444
Simei,2017,20,31.0,,,,,,1.3437,103.9444
Simei,2017,21,76.0,,,,,,1.3437,103.9444
Simei,2017,22,120.60000000000001,,,,,,1.3437,103.9444
Simei,2017,23,0.0,,,,,,1.3437,103.9444
Simei,2017,24,21.4,,,,,,1.3437,103.9444
Simei,2017,25,16.2,,,,,,1.3437,103.9444
Simei,2017,26,0.0,,,,,,1.3437,103.9444
Simei,2017,27,0.0,,,,,,1.3437,103.9444
Simei,2017,28,14.0,,,,,,1.3437,103.9444
Simei,2017,29,0.4,,,,,,1.3437,103.9444
Simei,2017,30,9.8,,,,,,1.3437,103.9444
Simei,2017,31,0.2,,,,,,1.3437,103.9444
Simei,2017,32,10.0,,,,,,1.3437,103.9444
Simei,2017,33,68.2,,,,,,1.3437,103.9444
Simei,2017,34,10.0,,,,,,1.3437,103.9444
Simei,2017,35,8.6,,,,,,1.3437,103.9444
Simei,2017,36,46.2,,,,,,1.3437,103.9444
Simei,2017,37,41.6,,,,,,1.3437,103.9444
Simei,2017,38,65.0,,,,,,1.3437,103.9444
Simei,2017,39,15.0,,,,,,1.3437,103.9444
Simei,2017,40,17.0,,,,,,1.3437,103.9444
Simei,2017,41,76.0,,,,,,1.3437,103.9444
Simei,2017,42,0.0,,,,,,1.3437,103.9444
Simei,2017,43,32.2,,,,,,1.3437,103.9444
Simei,2017,44,12.6,,,,,,1.3437,103.9444
Simei,2017,45,107.2,,,,,,1.3437,103.9444
Simei,2017,46,120.00000000000001,,,,,,1.3437,103.9444
Simei,2017,47,43.4,,,,,,1.3437,103.9444
Simei,2017,48,10.0,,,,,,1.3437,103.9444
Simei,2017,49,30.5,,,,,,1.3437,103.9444
Simei,2017,50,196.5,,,,,,1.3437,103.9444
Simei,2017,51,73.3,,,,,,1.3437,103.9444
Simei,2017,52,68.1,,,,,,1.3437,103.9444
Simei,2018,1,39.5,,,,,,1.3437,103.9444
Simei,2018,2,208.5,,,,,,1.3437,103.9444
Simei,2018,3,31.5,,,,,,1.3437,103.9444
Simei,2018,4,27.4,,,,,,1.3437,103.9444
Simei,2018,5,55.6,,,,,,1.3437,103.9444
Simei,2018,6,6.6,,,,,,1.3437,103.9444
Simei,2018,7,1.6,,,,,,1.3437,103.9444
Simei,2018,8,1.2,,,,,,1.3437,103.9444
Simei,2018,9,1.6,,,,,,1.3437,103.9444
Simei,2018,10,20.2,,,,,,1.3437,103.9444
Simei,2018,11,0.2,,,,,,1.3437,103.9444
Simei,2018,12,4.4,,,,,,1.3437,103.9444
Simei,2018,13,20.2,,,,,,1.3437,103.9444
Simei,2018,14,8.6,,,,,,1.3437,103.9444
Simei,2018,15,1.2,,,,,,1.3437,103.9444
Simei,2018,16,21.799999999999997,,,,,,1.3437,103.9444
Simei,2018,17,60.2,,,,,,1.3437,103.9444
Simei,2018,18,37.2,,,,,,1.3437,103.9444
Simei,2018,19,0.0,,,,,,1.3437,103.9444
Simei,2018,20,12.200000000000001,,,,,,1.3437,103.9444
Simei,2018,21,33.6,,,,,,1.3437,103.9444
Simei,2018,22,66.4,,,,,,1.3437,103.9444
Simei,2018,23,1.4,,,,,,1.3437,103.9444
Simei,2018,24,1.8,,,,,,1.3437,103.9444
Simei,2018,25,14.200000000000001,,,,,,1.3437,103.9444
Simei,2018,26,17.8,,,,,,1.3437,103.9444
Simei,2018,27,37.800000000000004,,,,,,1.3437,103.9444
Simei,2018,28,11.8,,,,,,1.3437,103.9444
Simei,2018,29,43.4,,,,,,1.3437,103.9444
Simei,2018,30,0.2,,,,,,1.3437,103.9444
Simei,2018,31,12.0,,,,,,1.3437,103.9444
Simei,2018,32,9.4,,,,,,1.3437,103.9444
Simei,2018,33,4.8,,,,,,1.3437,103.9444
Simei,2018,34,72.5,,,,,,1.3437,103.9444
Simei,2018,35,1.4,,,,,,1.3437,103.9444
Simei,2018,36,24.4,,,,,,1.3437,103.9444
Simei,2018,37,23.5,,,,,,1.3437,103.9444
Simei,2018,38,17.200000000000003,,,,,,1.3437,103.9444
Simei,2018,39,0.0,,,,,,1.3437,103.9444
Simei,2018,40,0.2,,,,,,1.3437,103.9444
Simei,2018,41,77.60000000000001,,,,,,1.3437,103.9444
Simei,2018,42,32.4,,,,,,1.3437,103.9444
Simei,2018,43,11.6,,,,,,1.3437,103.9444
Simei,2018,44,60.8,,,,,,1.3437,103.9444
Simei,2018,45,43.4,,,,,,1.3437,103.9444
Simei,2018,46,38.0,,,,,,1.3437,103.9444
Simei,2018,47,49.2,,,,,,1.3437,103.9444
Simei,2018,48,42.6,,,,,,1.3437,103.9444
Simei,2018,49,11.8,,,,,,1.3437,103.9444
Simei,2018,50,4.2,,,,,,1.3437,103.9444
Simei,2018,51,61.8,,,,,,1.3437,103.9444
Simei,2018,52,13.0,,,,,,1.3437,103.9444
Somerset (Road),2014,1,43.800000000000004,,,,,,1.3004,103.8372
Somerset (Road),2014,2,1.0,,,,,,1.3004,103.8372
Somerset (Road),2014,3,0.0,,,,,,1.3004,103.8372
Somerset (Road),2014,4,0.0,,,,,,1.3004,103.8372
